id,city,state,bathrooms,bedrooms,livingArea,lotArea,lotUnit,price,homeType_CONDO,homeType_MULTI_FAMILY,homeType_SINGLE_FAMILY,homeType_TOWNHOUSE,median_income
269,Glenburn,ME,2.0,3.0,1485.0,71002.79999999999,acres,206500.0,0,0,1,0,29940.0
270,Westminster,CO,2.0,3.0,1238.0,5405.0,sqft,520000.0,0,0,1,0,54571.0
271,Wilmington,DE,2.0,3.0,1754.0,9147.6,sqft,255000.0,0,0,1,0,34758.0
272,Moore,OK,3.0,4.0,1995.0,6534.0,sqft,293000.0,0,0,1,0,43620.0
273,Lake Charles,LA,2.0,4.0,2806.0,22215.600000000002,acres,432200.0,0,0,1,0,39574.0
274,Anchorage,AK,2.0,3.0,1231.0,4200.0,sqft,277700.0,0,0,1,0,48875.0
275,Westland,MI,2.0,3.0,1329.0,6969.6,sqft,230000.0,0,0,1,0,33272.0
276,Montpelier,VT,1.0,3.0,1500.0,18295.2,acres,270000.0,0,0,1,0,42961.0
277,Milton,FL,3.0,4.0,2981.0,77536.8,acres,497757.0,0,0,1,0,33220.0
278,Fayetteville,PA,2.0,2.0,1254.0,0.0,sqft,210000.0,0,0,0,1,36250.0
279,Lafayette,LA,2.0,2.0,1050.0,0.0,sqft,103200.0,0,0,0,1,32156.0
280,Manchester,NH,1.0,3.0,1314.0,5227.2,sqft,300000.0,0,0,1,0,46523.0
281,Ripon,WI,2.0,3.0,1616.0,7405.2,sqft,180000.0,0,0,1,0,31599.0
282,Henderson,NV,2.0,3.0,1928.0,6534.0,sqft,475000.0,0,0,1,0,44935.0
283,Longmont,CO,3.0,4.0,1942.0,10019.0,sqft,460000.0,0,0,1,0,39941.0
284,Dry Ridge,KY,3.0,3.0,1236.0,9583.2,sqft,210000.0,0,0,1,0,17971.0
285,Decorah,IA,2.0,3.0,1552.0,7840.8,sqft,215000.0,0,0,1,0,32701.0
286,Indianapolis,IN,2.0,3.0,1584.0,20037.599999999995,acres,230000.0,0,0,1,0,46504.0
287,Cedar Falls,IA,3.0,5.0,2500.0,8712.0,sqft,185000.0,0,0,1,0,35797.0
288,Springville,UT,2.431612026216735,3.0,1438.0,11935.0,acres,436600.0,0,0,1,0,38368.0
289,Tucson,AZ,2.0,4.0,1650.0,7405.200000000001,acres,247000.0,0,0,1,0,37787.0
290,Felton,DE,1.0,2.0,400.0,4356.0,sqft,16000.0,0,0,1,0,41100.0
291,Castleton,VT,2.0,3.0,1608.0,87120.0,acres,299000.0,0,0,1,0,27917.0
292,Lewes,DE,2.0,3.0,1942.0,10018.8,sqft,375000.0,0,0,1,0,47754.0
293,Whittier,CA,2.0,4.0,1595.0,6030.0,sqft,890000.0,0,0,1,0,36938.0
294,Hephzibah,GA,2.0,3.0,1566.0,9147.6,sqft,220900.0,0,0,1,0,33519.0
295,Chicago,IL,3.0,3.0,1508.0,5279.472,sqft,393000.0,0,0,1,0,36892.0
296,Lexington,SC,2.0,3.0,1938.0,16988.0,acres,275000.0,0,0,1,0,46918.0
297,Washington,DC,2.0,2.0,951.0,0.0,sqft,800000.0,1,0,0,0,76295.0
298,Harrisburg,PA,1.0,2.0,993.0,11761.2,acres,140000.0,0,0,1,0,46366.0
299,Simpsonville,SC,2.0,3.0,1749.0,16552.8,acres,204000.0,0,0,1,0,44887.0
300,Gardner,KS,3.0,4.0,2135.0,11302.999999999996,acres,415300.0,0,0,1,0,39855.0
301,Boiling Springs,SC,3.0,4.0,1796.0,5662.8,sqft,243847.0,0,0,1,0,31924.0
302,Gillette,WY,2.5,3.0,1552.0,3493.0,sqft,210700.0,0,0,1,0,59815.0
303,Milwaukee,WI,2.0,3.0,1595.0,5227.2,sqft,206000.0,0,0,1,0,37557.0
304,Grants Pass,OR,3.0,4.0,2302.0,11325.999999999998,acres,480000.0,0,0,1,0,26283.0
305,Royse City,TX,2.0,4.0,2074.0,0.0,acres,303100.0,0,0,1,0,55629.0
306,Ballwin,MO,2.0,3.0,1120.0,7753.68,sqft,259000.0,0,0,1,0,51038.0
307,Hot Springs,AR,3.0,3.0,2017.0,0.0,sqft,350000.0,0,0,0,1,30240.0
308,Ponte Vedra,FL,3.0,3.0,2393.0,4000.0,sqft,615000.0,0,0,1,0,49752.0
309,Lisbon,ME,1.0,3.0,1199.0,14810.399999999996,acres,242200.0,0,0,1,0,43403.0
310,Azle,TX,2.0,4.0,1963.0,41512.68,acres,359800.0,0,0,1,0,37059.0
311,Caldwell,ID,2.0,4.0,1860.0,6969.6,sqft,417700.0,0,0,1,0,27843.0
312,McKinney,TX,3.0,4.0,2443.0,6534.0,sqft,460100.0,0,0,1,0,59294.0
313,Noblesville,IN,3.0,4.0,3004.0,7840.8,sqft,469000.0,0,0,1,0,45000.0
314,Warwick,RI,1.0,2.0,852.0,3485.0,sqft,248000.0,0,0,1,0,43226.0
315,Kenai,AK,2.0,3.0,1981.0,108900.0,acres,299600.0,0,0,1,0,35122.0
316,Attalla,AL,1.0,2.0,1075.0,13939.2,acres,82599.0,0,0,1,0,28568.0
317,Brookfield,WI,3.0,4.0,2966.0,20037.599999999995,acres,410000.0,0,0,1,0,48996.0
318,Davenport,IA,1.0,2.0,989.0,6969.6,sqft,90000.0,0,0,1,0,29926.0
319,Bellefontaine,OH,2.0,3.0,1812.0,10890.0,acres,170000.0,0,0,1,0,32853.0
320,Winona,MN,2.0,3.0,1257.0,3484.8,sqft,207000.0,0,0,1,0,31490.0
321,Yukon,OK,3.0,4.0,1923.0,7876.0,sqft,300000.0,0,0,1,0,44058.0
322,Alexandria,KY,2.0,2.0,1830.0,7893.072,sqft,339900.0,0,0,1,0,37878.0
323,Montello,WI,2.0,4.0,2300.0,68824.8,acres,228000.0,0,0,1,0,28833.0
324,Colorado Springs,CO,4.0,5.0,3324.0,6098.4,sqft,566000.0,0,0,1,0,66441.0
325,Sabattus,ME,2.0,3.0,1984.0,142005.59999999998,acres,226900.0,0,0,1,0,51349.0
326,Gulf Shores,AL,2.0,4.0,1787.0,8400.0,sqft,309165.0,0,0,1,0,38704.0
327,Las Vegas,NV,3.0,4.0,1533.0,1742.0,sqft,385000.0,0,0,1,0,58163.0
328,Pagosa Springs,CO,2.0,2.0,1579.0,10890.0,acres,425000.0,0,0,1,0,29531.0
329,Midlothian,VA,3.0,4.0,2207.0,6534.0,sqft,314800.0,0,0,1,0,49502.0
330,Danbury,CT,1.0,1.0,1258.0,0.0,sqft,180000.0,0,0,0,1,61697.0
331,Old Orchard Beach,ME,1.0,1.0,725.0,0.0,sqft,247000.0,1,0,0,0,44152.0
332,Mystic,CT,3.0,2.0,1850.0,0.0,sqft,416845.0,0,0,0,1,61332.0
333,Colorado Springs,CO,2.0,4.0,1836.0,8640.0,sqft,369000.0,0,0,1,0,38765.0
334,Ledyard,CT,3.0,4.0,1138.0,57499.200000000004,acres,365000.0,0,0,1,0,60724.0
335,Shenandoah,IA,2.0,2.0,1122.0,28312.999999999996,acres,125000.0,0,0,1,0,30819.0
336,Brighton,CO,4.0,5.0,2188.0,9312.0,sqft,500000.0,0,0,1,0,43721.0
337,Nashua,NH,3.0,4.0,3647.0,26572.0,acres,735000.0,0,0,1,0,56141.0
338,Polson,MT,2.0,3.0,2486.0,87120.0,acres,506800.0,0,0,1,0,28693.0
339,Independence,MO,3.0,4.0,2343.0,8569.0,sqft,282500.0,0,0,1,0,42125.0
340,Grand Forks,ND,2.0,4.0,1013.0,6800.0,sqft,189000.0,0,0,1,0,29317.0
341,Louisville,KY,4.0,5.0,3432.0,11761.2,acres,425000.0,0,0,1,0,43847.0
342,Walterboro,SC,2.0,3.0,1105.0,9147.6,sqft,165000.0,0,0,1,0,25046.0
343,Jackson,TN,2.0,3.0,1947.0,11249.999999999996,acres,195900.0,0,0,1,0,25875.0
344,Fairhope,AL,4.0,4.0,3002.0,20320.499999999996,acres,406000.0,0,0,1,0,33516.0
345,Indianapolis,IN,3.0,3.0,1836.0,12632.4,acres,265000.0,0,0,1,0,42062.0
346,Sherwood,AR,2.0,4.0,1898.0,11325.6,acres,250000.0,0,0,1,0,40490.0
347,Ossineke,MI,2.0,3.0,1416.0,15000.0,acres,118000.0,0,0,1,0,29583.0
348,Travelers Rest,SC,3.0,4.0,2143.0,22215.600000000002,acres,390000.0,0,0,1,0,22641.0
349,Pell City,AL,2.0,3.0,1355.0,8276.4,acres,215700.0,0,0,1,0,22870.0
350,Snohomish,WA,3.0,3.0,1942.0,0.0,sqft,769950.0,0,0,0,1,72431.0
351,Columbus,IN,1.0,3.0,1608.0,6076.62,sqft,90000.0,0,0,1,0,39484.0
352,Camby,IN,3.0,4.0,2176.0,54450.0,acres,274000.0,0,0,1,0,44659.0
353,Middletown,CT,3.0,3.0,2343.0,15245.999999999998,acres,425000.0,0,0,1,0,42177.0
354,Ferndale,MI,3.0,4.0,2180.0,6098.4,sqft,212000.0,0,0,1,0,53179.0
355,Mammoth Lakes,CA,2.0,2.0,1335.0,0.0,sqft,820000.0,1,0,0,0,58214.0
356,Leesburg,GA,2.0,3.0,1185.0,15681.599999999999,acres,164400.0,0,0,1,0,42139.0
357,Taylor Ridge,IL,4.0,4.0,2588.0,67518.0,acres,323000.0,0,0,1,0,68073.0
358,Putney,VT,2.0,3.0,2374.0,217800.0,acres,460000.0,0,0,1,0,42852.0
359,Melrose Park,IL,1.0,3.0,1110.0,4125.132,sqft,230000.0,0,0,1,0,32582.0
360,Northfield,NH,2.0,3.0,2200.0,43560.0,acres,335000.0,0,0,1,0,40147.0
361,Franklin,NH,1.0,3.0,950.0,12196.999999999998,acres,243000.0,0,0,1,0,30757.0
362,Cape Coral,FL,2.0,3.0,1548.0,10018.800000000001,acres,295000.0,0,0,1,0,38734.0
363,North Liberty,IA,3.0,4.0,2094.0,0.0,sqft,299900.0,1,0,0,0,55839.0
364,Kailua Kona,HI,3.0,3.0,1104.0,4741.0,sqft,665000.0,0,0,1,0,52396.0
365,Portland,OR,2.0,3.0,1040.0,6969.6,sqft,377000.0,0,0,1,0,30564.0
366,Newark,DE,3.0,4.0,2150.0,8712.0,sqft,316000.0,0,0,1,0,55700.0
367,Seattle,WA,1.0,1.0,608.0,0.0,sqft,429000.0,1,0,0,0,94654.0
368,Mesa,AZ,2.0,3.0,1851.0,9626.76,sqft,450000.0,0,0,1,0,42357.0
369,Palos Hills,IL,2.0,2.0,1485.0,0.0,sqft,184900.0,1,0,0,0,40840.0
370,Van Nuys,CA,4.0,3.0,1917.0,6749.0,sqft,905000.0,0,0,1,0,40985.0
371,Fort Myers Beach,FL,2.0,2.0,1164.0,0.0,sqft,475000.0,1,0,0,0,46161.0
372,Anchorage,AK,4.0,6.0,2630.0,9000.0,sqft,449800.0,0,1,0,0,61270.0
373,Anchorage,AK,2.0,2.0,1293.0,4200.0,sqft,257900.0,0,0,1,0,48875.0
374,Rising Sun,MD,2.0,4.0,2337.0,14810.399999999996,acres,350000.0,0,0,1,0,32879.0
375,Westfir,OR,2.0,4.0,1542.0,11325.6,acres,350000.0,0,0,1,0,33125.0
376,Denver,CO,1.0,2.0,614.0,0.0,sqft,285000.0,1,0,0,0,46448.0
377,Augusta,ME,1.0,3.0,1520.0,14374.799999999996,acres,242200.0,0,0,1,0,31368.0
378,Fairbanks,AK,2.0,3.0,1800.0,12999.0,acres,209800.0,0,0,1,0,42984.0
379,Foley,AL,2.0,3.0,1814.0,10795.0,sqft,276500.0,0,0,1,0,27440.0
380,Salina,KS,3.0,5.0,1355.0,10454.4,sqft,252200.0,0,0,1,0,30613.0
381,Burlington,IA,2.0,3.0,1875.0,11761.2,acres,257000.0,0,0,1,0,32373.0
382,Alexandria,KY,2.0,2.0,1954.681419317783,0.0,sqft,196000.0,1,0,0,0,37878.0
383,Phoenix,AZ,1.0,1.0,837.0,0.0,sqft,199000.0,1,0,0,0,44212.0
384,Springfield,GA,3.0,3.0,2303.0,148539.6,acres,369900.0,0,0,1,0,35292.0
385,Smyrna,DE,2.0,3.0,1776.0,5662.8,sqft,361490.0,0,0,1,0,44812.0
386,Lafayette,LA,2.0,2.0,1100.0,29185.2,acres,140700.0,0,0,1,0,32207.0
387,Johnston,RI,3.0,3.0,2622.0,67260.0,acres,539900.0,0,0,1,0,39659.0
388,Kapolei,HI,2.0,3.0,1141.0,3582.0,sqft,782000.0,0,0,1,0,59343.0
389,Lincoln,RI,3.0,4.0,2000.0,17000.0,acres,549900.0,0,0,1,0,34872.0
390,Cedarburg,WI,3.0,4.0,3242.0,39639.6,acres,500000.0,0,0,1,0,36014.0
391,Middletown,DE,4.0,4.0,3250.0,16117.199999999999,acres,569000.0,0,0,1,0,69293.0
392,Park City,KS,2.0,3.0,1125.0,8276.0,sqft,170000.0,0,0,1,0,37014.0
393,Garland,TX,2.0,3.0,2412.0,10410.84,sqft,403300.0,0,0,1,0,41065.0
394,Shreveport,LA,2.0,3.0,1286.0,10018.8,sqft,145100.0,0,0,1,0,31563.0
395,Battle Creek,MI,3.0,4.0,2538.0,12283.919999999998,acres,280000.0,0,0,1,0,29385.0
396,Chicago,IL,1.0,2.0,854.0,3125.0,sqft,175000.0,0,0,1,0,21141.0
397,Cedar Rapids,IA,4.0,3.0,2189.0,7840.799999999999,acres,245000.0,0,0,1,0,40192.0
398,Columbus,GA,2.0,3.0,1535.0,10890.0,acres,120000.0,0,0,1,0,29138.0
399,Coppell,TX,5.0,6.0,4165.0,10105.92,sqft,777600.0,0,0,1,0,60665.0
400,Nashville,TN,4.0,3.0,2000.0,871.2,sqft,521500.0,0,0,1,0,51361.0
401,East Falmouth,MA,1.0,2.0,1128.0,12980.999999999998,acres,422000.0,0,0,1,0,45560.0
402,Brookhaven,PA,2.0,4.0,1298.0,0.0,sqft,145000.0,0,0,0,1,41500.0
403,Bunker Hill,WV,3.0,3.0,1285.0,0.0,sqft,208934.0,0,0,0,1,36623.0
404,Standish,ME,1.0,2.0,954.0,13068.0,acres,244100.0,0,0,1,0,31977.0
405,Washington,DC,4.0,7.0,2800.0,4791.6,sqft,740000.0,0,1,0,0,27243.0
406,Martinsburg,WV,4.0,4.0,4280.0,9147.6,sqft,417500.0,0,0,1,0,43491.0
407,Washington,DC,1.0,1.0,682.0,0.0,sqft,460000.0,1,0,0,0,86653.0
408,Odessa,FL,2.0,3.0,1880.0,5662.8,sqft,470000.0,0,0,1,0,45515.0
409,Las Vegas,NV,1.0,1.0,756.0,0.0,sqft,170000.0,1,0,0,0,40943.0
410,Saint Louis,MO,3.0,3.0,2985.0,6098.4,sqft,344300.0,0,0,1,0,39114.0
411,Alexandria,VA,4.0,3.0,1960.0,0.0,sqft,565000.0,0,0,0,1,103195.0
412,Eagle River,AK,3.0,4.0,2192.0,3015.0,sqft,374400.0,0,0,1,0,69040.0
413,Queen Creek,AZ,3.0,4.0,2799.0,6900.0,sqft,630000.0,0,0,1,0,51282.0
414,Great Cacapon,WV,2.0,3.0,1280.0,218235.59999999998,acres,165000.0,0,0,1,0,35721.0
415,North Little Rock,AR,3.0,5.0,2926.0,37897.2,acres,336000.0,0,0,1,0,40490.0
416,Meridianville,AL,2.0,4.0,2314.0,12632.4,acres,332194.0,0,0,1,0,47120.0
417,Surprise,AZ,4.0,5.0,3540.0,7840.8,sqft,555000.0,0,0,1,0,52606.0
418,Anchorage,AK,3.0,4.0,2210.0,17491.999999999996,acres,409800.0,0,0,1,0,66743.0
419,Aurora,CO,1.0,2.0,862.0,5314.0,sqft,378000.0,0,0,1,0,55588.0
420,Coon Rapids,MN,1.0,3.0,980.0,13939.2,acres,265000.0,0,0,1,0,50866.0
421,Gresham,OR,3.0,4.0,1915.0,6969.6,sqft,465000.0,0,0,1,0,44688.0
422,Killingly,CT,3.0,6.0,4166.0,37.0,sqft,552500.0,0,0,1,0,33438.0
423,Shreveport,LA,3.0,4.0,2520.0,0.0,acres,234900.0,0,0,1,0,31563.0
424,Hedgesville,WV,1.0,2.0,960.0,32234.399999999998,acres,179900.0,0,0,1,0,41776.0
425,Gurdon,AR,2.0,3.0,1774.0,11761.2,acres,125000.0,0,0,1,0,21979.0
426,Monroe,OH,4.0,3.0,1800.0,9235.0,sqft,337500.0,0,0,1,0,47688.0
427,Schaumburg,IL,1.0,2.0,950.0,0.0,sqft,150000.0,1,0,0,0,56865.0
428,Hudson,FL,2.0,3.0,1066.0,6098.4,sqft,215000.0,0,0,1,0,29733.0
429,Auburn,NH,3.0,3.0,2016.0,87120.0,acres,472500.0,0,0,1,0,90278.0
430,Bossier City,LA,3.0,4.0,2849.0,36416.16,acres,314700.0,0,0,1,0,36821.0
431,Estero,FL,2.0,2.0,1375.0,0.0,sqft,335000.0,1,0,0,0,53893.0
432,Wilmington,DE,2.0,3.0,1075.0,0.0,sqft,142000.0,0,0,0,1,31801.0
433,Las Vegas,NV,3.0,4.0,2647.0,4792.0,sqft,512900.0,0,0,1,0,58163.0
434,Piedmont,SC,3.0,4.0,2059.0,13068.0,acres,294500.0,0,0,1,0,36332.0
435,Bradenton,FL,2.0,2.0,1803.0,0.0,acres,305000.0,0,0,1,0,38323.0
436,Huron,SD,2.431612026216735,3.729905286061692,1954.681419317783,43560.0,acres,279900.0,0,0,1,0,32170.0
437,Newton,IA,4.0,4.0,2376.0,7405.2,sqft,185000.0,0,1,0,0,29743.0
438,Deridder,LA,2.0,3.0,1646.0,30927.6,acres,191600.0,0,0,1,0,29663.0
439,Statesville,NC,2.0,3.0,1495.0,15681.599999999999,acres,215000.0,0,0,1,0,29443.0
440,Kewaunee,WI,2.0,3.0,2049.0,13068.0,acres,160000.0,0,0,1,0,32234.0
441,Shakopee,MN,3.0,2.0,1657.0,0.0,sqft,270000.0,0,0,0,1,46900.0
442,Kent,WA,3.0,2.0,1363.0,0.0,sqft,477165.0,0,0,0,1,50983.0
443,Lincoln,NE,3.0,4.0,2063.0,6534.0,sqft,275000.0,0,0,1,0,32986.0
444,Knoxville,TN,1.0,2.0,863.0,10890.0,acres,152500.0,0,0,1,0,34050.0
445,Milwaukee,WI,1.0,3.0,1090.0,3484.8,sqft,80000.0,0,0,1,0,26400.0
446,Three Forks,MT,2.0,3.0,1577.0,47044.8,acres,465300.0,0,0,1,0,29583.0
447,Waipahu,HI,3.0,6.0,1616.0,5493.0,sqft,1010000.0,0,0,1,0,56406.0
448,Jensen Beach,FL,3.0,4.0,1727.0,2613.6,sqft,510000.0,0,0,1,0,35061.0
449,Anchorage,AK,2.0,3.0,1600.0,3116.0,sqft,290800.0,0,0,1,0,49037.0
450,Aurora,CO,4.0,4.0,3824.0,11369.0,acres,679000.0,0,0,1,0,55588.0
451,Olmsted Falls,OH,2.0,2.0,1152.0,0.0,sqft,90000.0,1,0,0,0,42707.0
452,Joliet,IL,3.0,3.0,2446.0,9857.628,sqft,350500.0,0,0,1,0,57008.0
453,Phoenix,AZ,2.0,3.0,1370.0,6141.96,sqft,357000.0,0,0,1,0,36206.0
454,Azusa,CA,2.0,4.0,1335.0,5967.0,sqft,730000.0,0,0,1,0,46269.0
455,Sherwood,AR,2.0,4.0,1943.0,8712.0,sqft,285000.0,0,0,1,0,40490.0
456,Lincoln,NE,2.0,4.0,1658.0,6098.4,sqft,228000.0,0,0,1,0,32986.0
457,Anchorage,AK,3.0,6.0,2568.0,8583.0,sqft,404800.0,0,1,0,0,61270.0
458,Bennington,VT,2.0,3.0,2188.0,36590.4,acres,242500.0,0,0,1,0,34615.0
459,Alexandria,VA,1.0,1.0,489.0,0.0,sqft,184900.0,1,0,0,0,86496.0
460,Greenville,RI,3.0,3.0,2620.0,30056.0,acres,455000.0,0,0,1,0,42974.0
461,Bethel,CT,2.0,3.0,1675.0,9583.2,sqft,272500.0,0,1,0,0,51357.0
462,Northglenn,CO,2.0,4.0,1700.0,7000.0,sqft,450000.0,0,0,1,0,51063.0
463,Marion,OH,2.0,4.0,1837.0,236530.8,acres,349900.0,0,0,1,0,26694.0
464,Johns Island,SC,4.0,5.0,2950.0,13939.2,acres,661715.0,0,0,1,0,55705.0
465,Cheyenne,WY,2.0,3.0,1568.0,5808.0,sqft,252900.0,0,0,1,0,38638.0
466,Caldwell,ID,3.0,4.0,1859.0,6098.4,sqft,399900.0,0,0,1,0,27843.0
467,Crothersville,IN,2.0,2.0,2748.0,30491.999999999996,acres,178000.0,0,0,1,0,34167.0
468,Lincoln,NE,3.0,4.0,2142.0,0.0,sqft,285000.0,0,0,0,1,39335.0
469,Fort Myers,FL,2.0,3.0,1759.0,15681.599999999999,acres,476000.0,0,0,1,0,39167.0
470,Wilmington,NC,3.0,4.0,3175.0,20908.8,acres,715000.0,0,0,1,0,40177.0
471,Coatesville,PA,2.0,3.0,1440.0,10018.8,sqft,212000.0,0,0,1,0,46911.0
472,Hampton,VA,2.0,4.0,1512.0,0.0,acres,266300.0,0,0,1,0,37335.0
473,Grants Pass,OR,3.0,4.0,2080.0,10019.0,sqft,420000.0,0,0,1,0,26283.0
474,Killington,VT,2.0,2.0,1330.0,0.0,sqft,235000.0,1,0,0,0,41838.0
475,Las Vegas,NV,3.0,4.0,2830.0,6970.0,sqft,764000.0,0,0,1,0,99917.0
476,Minneapolis,MN,2.0,2.0,1268.0,6098.4,sqft,125000.0,0,0,1,0,47743.0
477,Centennial,CO,4.0,5.0,3128.0,7275.0,sqft,635000.0,0,0,1,0,55588.0
478,Upper Marlboro,MD,4.0,4.0,2820.0,20037.599999999995,acres,620000.0,0,0,1,0,85390.0
479,Prichard,WV,1.0,3.0,1248.0,43560.0,acres,27000.0,0,0,1,0,22596.0
480,Springport,IN,2.0,4.0,2928.0,212137.2,acres,320000.0,0,0,1,0,36175.0
481,San Tan Valley,AZ,2.0,3.0,1657.0,5052.96,sqft,380000.0,0,0,1,0,38368.0
482,Savannah,GA,2.0,3.0,1050.0,2613.6,acres,157900.0,0,0,1,0,28720.0
483,Madison,AL,4.0,5.0,3359.0,21780.0,acres,525000.0,0,0,1,0,54152.0
484,Bozeman,MT,2.0,2.0,1526.0,0.0,sqft,473000.0,0,0,0,1,49562.0
485,Vail,CO,1.0,2.0,676.0,0.0,sqft,495000.0,1,0,0,0,64700.0
486,Osage,IA,2.0,3.0,1254.0,7840.8,sqft,65000.0,0,0,1,0,30303.0
487,New Castle,DE,3.0,3.0,1725.0,0.0,sqft,170000.0,0,0,0,1,39406.0
488,Casper,WY,2.0,3.0,1178.0,6630.0,sqft,211800.0,0,0,1,0,38305.0
489,Philadelphia,PA,2.0,3.0,1354.0,2613.6,sqft,250000.0,0,0,1,0,33710.0
490,Wentzville,MO,3.0,3.0,1840.0,8276.4,sqft,279800.0,0,0,1,0,45313.0
491,Saint Petersburg,FL,2.0,4.0,1200.0,7405.2,sqft,265000.0,0,0,1,0,40674.0
492,West Warwick,RI,2.0,2.0,1733.0,0.0,sqft,335000.0,0,0,0,1,38690.0
493,Thornton,CO,3.0,4.0,3832.0,5517.0,sqft,660000.0,0,0,1,0,65217.0
494,Highlands Ranch,CO,3.0,3.0,2540.0,0.0,sqft,500000.0,0,0,0,1,68333.0
495,New Castle,DE,1.0,3.0,1125.0,7405.2,sqft,175000.0,0,0,1,0,39406.0
496,Keller,TX,3.0,4.0,3462.0,52576.920000000006,acres,769000.0,0,0,1,0,62875.0
497,Bartlett,NH,2.0,3.0,1948.0,0.0,sqft,485000.0,1,0,0,0,35042.0
498,Little Rock,AR,4.0,4.0,1530.0,0.0,sqft,225000.0,0,0,0,1,23968.0
499,Kaukauna,WI,2.0,3.0,1393.0,10454.4,sqft,279900.0,0,0,1,0,37728.0
500,Bandon,OR,2.0,3.0,1712.0,12196.799999999996,acres,500000.0,0,0,1,0,18783.0
501,Baltimore,MD,2.0,3.0,2280.0,6098.4,sqft,350000.0,0,0,1,0,48646.0
502,Grants Pass,OR,3.0,3.0,2169.0,8276.0,sqft,545000.0,0,0,1,0,26283.0
503,Saint Johns,FL,3.0,3.0,1502.0,0.0,sqft,312000.0,0,0,0,1,52139.0
504,Westwood,KS,1.0,3.0,1006.0,8191.0,sqft,270200.0,0,0,1,0,58942.0
505,Huntington,WV,1.0,3.0,1000.0,5662.8,sqft,35000.0,0,0,1,0,25061.0
506,Brookings,OR,2.0,3.0,1261.0,0.0,sqft,290000.0,1,0,0,0,26286.0
507,Spring Hill,TN,4.0,4.0,2277.0,5460.0,sqft,435767.0,0,0,1,0,48525.0
508,Miami,FL,1.0,1.0,677.0,0.0,sqft,300000.0,1,0,0,0,58875.0
509,Mount Ayr,IA,1.0,3.0,1070.0,29620.799999999996,acres,39500.0,0,0,1,0,29514.0
510,Ocean City,MD,2.0,2.0,864.0,0.0,sqft,270000.0,1,0,0,0,35669.0
511,Alexandria,KY,3.0,3.0,2256.0,9583.2,sqft,322282.0,0,0,1,0,37878.0
512,Eden Prairie,MN,2.0,3.0,1677.0,0.0,sqft,250000.0,0,0,0,1,70825.0
513,Chapel Hill,NC,1.0,2.0,810.0,0.0,sqft,121000.0,1,0,0,0,41673.0
514,Wickenburg,AZ,2.0,2.0,1453.0,5140.08,sqft,330000.0,0,0,1,0,25712.0
515,Meridian,ID,3.0,3.0,2181.0,6969.6,sqft,575400.0,0,0,1,0,42020.0
516,Edmond,OK,2.0,3.0,1648.0,9766.0,sqft,228800.0,0,0,1,0,44419.0
517,Glen Carbon,IL,1.0,3.0,1344.0,35719.2,acres,155000.0,0,0,1,0,42556.0
518,El Mirage,AZ,3.0,4.0,3086.0,6160.0,sqft,480000.0,0,0,1,0,44493.0
519,Horace,ND,3.0,5.0,3016.0,108464.40000000001,acres,595200.0,0,0,1,0,45000.0
520,North Kingstown,RI,3.0,4.0,2496.0,5557.0,sqft,546000.0,0,0,1,0,49058.0
521,Sherwood,AR,3.0,4.0,2450.0,12196.799999999996,acres,390000.0,0,0,1,0,40490.0
522,Chicago,IL,1.0,2.0,720.0,0.0,sqft,174200.0,1,0,0,0,35869.0
523,Pittsburgh,PA,2.0,3.0,1480.0,5850.108,sqft,196900.0,0,0,1,0,39830.0
524,Billings,MT,3.0,4.0,2640.0,14373.999999999996,acres,402600.0,0,0,1,0,43819.0
525,Atlanta,GA,2.0,2.0,932.0,0.0,sqft,105000.0,1,0,0,0,63236.0
526,Twin Falls,ID,2.0,3.0,1734.0,9147.6,sqft,425300.0,0,0,1,0,31871.0
527,Toledo,OH,1.0,2.0,1008.0,10018.800000000001,acres,87500.0,0,0,1,0,34392.0
528,Naperville,IL,3.0,4.0,1933.0,10018.8,sqft,374000.0,0,0,1,0,66005.0
529,Indianapolis,IN,3.0,2.0,1428.0,0.0,sqft,151000.0,1,0,0,0,34935.0
530,Pelham,AL,2.0,3.0,1753.0,6098.400000000001,acres,275000.0,0,0,1,0,45858.0
531,Warren,CT,2.0,3.0,1632.0,239580.0,acres,275000.0,0,0,1,0,70313.0
532,Bristol,RI,1.0,3.0,989.0,5850.0,sqft,400000.0,0,0,1,0,41310.0
533,Crystal Lake,IL,4.0,6.0,3570.0,20473.199999999997,acres,438000.0,0,0,1,0,50258.0
534,Riverside,NJ,2.0,3.0,1684.0,14810.399999999996,acres,287000.0,0,0,1,0,51157.0
535,Apex,NC,4.0,4.0,3618.0,10454.4,sqft,790000.0,0,0,1,0,53500.0
536,Somersworth,NH,2.0,3.0,1754.0,14374.999999999998,acres,444750.0,0,0,1,0,41306.0
537,Longwood,FL,2.0,2.0,991.0,0.0,sqft,205000.0,1,0,0,0,56906.0
538,Albuquerque,NM,2.0,3.0,1702.0,11761.000000000002,acres,301600.0,0,0,1,0,25518.0
539,Iowa,LA,2.0,3.0,1634.0,23380.0,acres,84800.0,0,0,1,0,35666.0
540,Mililani,HI,2.0,2.0,877.0,0.0,sqft,525000.0,0,0,0,1,61577.0
541,Creston,IA,2.0,3.0,1024.0,9196.0,sqft,115000.0,0,0,1,0,25458.0
542,Philadelphia,PA,1.0,3.0,1200.0,0.0,sqft,140100.0,0,0,0,1,22952.0
