median_income,zip_code
24784,08069
37174,08070
42440,08071
36175,08072
36175,08073
36175,08074
51157,08075
62888,08077
49013,08078
27266,08079
55337,08080
53016,08081
47500,08083
51906,08084
82100,08085
47326,08086
42328,08087
45265,08088
23375,08089
57713,08090
32207,08091
36523,08092
32996,08093
38740,08094
36175,08095
39116,08096
47159,08097
46947,08098
12233,08102
20670,08103
15026,08104
16143,08105
44120,08106
30400,08107
55887,08108
36289,08109
37941,08110
43188,08201
60694,08202
40991,08203
34406,08204
47898,08205
40726,08210
32500,08212
41429,08215
36175,08217
43372,08221
39194,08223
55313,08224
49336,08225
41582,08226
38636,08230
20910,08232
39614,08234
36175,08240
52500,08241
54125,08242
42500,08243
39971,08244
36175,08246
57679,08247
36175,08248
42683,08251
35865,08260
32800,08270
26328,08302
39457,08310
36175,08311
37143,08312
36175,08314
31324,08316
50756,08317
48620,08318
36175,08319
36175,08320
20469,08321
36250,08322
43750,08323
36175,08324
46000,08326
32625,08327
36175,08328
36175,08329
42083,08330
31360,08332
33333,08340
20517,08341
37750,08343
47813,08344
21389,08345
36175,08346
76429,08348
33125,08349
36175,08350
36175,08352
53750,08353
25609,08360
37690,08361
20825,08401
39211,08402
50500,08403
40306,08406
66330,08501
76938,08502
57610,08505
36175,08510
49167,08511
34934,08512
35952,08514
58333,08515
39922,08518
37745,08520
65000,08525
45932,08527
36175,08528
61835,08530
34961,08533
48750,08534
84688,08535
73278,08536
56985,08540
67143,08542
77450,08550
49821,08551
73750,08553
54643,08554
52500,08555
55956,08558
51250,08559
62500,08560
36175,08561
34750,08562
11644,08608
16740,08609
47579,08610
26656,08611
25505,08618
50542,08619
46750,08620
73487,08628
41976,08629
28472,08638
50625,08640
39583,08641
60884,08648
53839,08690
53846,08691
31451,08701
40147,08720
45045,08721
54205,08722
39667,08723
44057,08724
40469,08730
48401,08731
84531,08732
45833,08733
50389,08734
61136,08735
59931,08736
49464,08738
40694,08740
57250,08741
65676,08742
61250,08750
36324,08751
53482,08752
43294,08753
36341,08755
30764,08757
32992,08758
26750,08759
66615,08801
62500,08802
75074,08804
52531,08805
55254,08807
48214,08808
72333,08809
38520,08810
57946,08812
46696,08816
53910,08817
53826,08820
36175,08821
52164,08822
54964,08823
50313,08824
39167,08825
62054,08826
57955,08827
77000,08828
53393,08829
42917,08830
39624,08831
41507,08832
69559,08833
39483,08835
36175,08836
55643,08837
74500,08840
62389,08844
48337,08846
57841,08848
57829,08850
69083,08852
62961,08853
51285,08854
46860,08857
36175,08858
59552,08859
31440,08861
47832,08863
41542,08865
73750,08867
61691,08869
48684,08872
56587,08873
59082,08876
46450,08879
55268,08880
38514,08882
30741,08884
50057,08886
86597,08887
61372,08889
36175,08890
31806,08901
56623,08902
56033,08904
85785,10001
31767,10002
95812,10003
150833,10004
180389,10005
127692,10006
165703,10007
60079,10009
93134,10010
109856,10011
85913,10012
90635,10013
108839,10014
100619,10016
102310,10017
109296,10018
81830,10019
36175,10020
86272,10021
100671,10022
100531,10023
93958,10024
65971,10025
48065,10026
42010,10027
92495,10028
22222,10029
30389,10030
45735,10031
40437,10032
48436,10033
48165,10034
18781,10035
87602,10036
39002,10037
87391,10038
37076,10039
38963,10040
84148,10044
101014,10065
86047,10069
87723,10075
36175,10103
36175,10110
36175,10111
36175,10112
36175,10115
36175,10119
83430,10128
36175,10152
36175,10153
36175,10154
103409,10162
36175,10165
36175,10167
36175,10168
36175,10169
36175,10170
36175,10171
36175,10172
36175,10173
36175,10174
36175,10177
36175,10199
36175,10271
36175,10278
36175,10279
130953,10280
151379,10282
39336,10301
30167,10302
27473,10303
27861,10304
40953,10305
38272,10306
43965,10307
39044,10308
52180,10309
40707,10310
36175,10311
41948,10312
45583,10314
20358,10451
19024,10452
16091,10453
12857,10454
13926,10455
15067,10456
14443,10457
23116,10458
13112,10459
16573,10460
40322,10461
39397,10462
40752,10463
54583,10464
33949,10465
28310,10466
26370,10467
22684,10468
31568,10469
42632,10470
58735,10471
18664,10472
22030,10473
14185,10474
36137,10475
36175,10501
74943,10502
69145,10503
58661,10504
23766,10505
95139,10506
55184,10507
57000,10509
54526,10510
51250,10511
57865,10512
100563,10514
55250,10516
52250,10517
36175,10518
36175,10519
58882,10520
61364,10522
74167,10523
36175,10524
36175,10526
65921,10527
55060,10528
67754,10530
30477,10532
49250,10533
36175,10535
82734,10536
63140,10537
86353,10538
42991,10541
61115,10543
36175,10545
36175,10546
45943,10547
35750,10548
60441,10549
31096,10550
47869,10552
40000,10553
52614,10560
56793,10562
36738,10566
54077,10567
66194,10570
52813,10573
78125,10576
36175,10577
71333,10578
48608,10579
66411,10580
62095,10583
36175,10588
56767,10589
69083,10590
66571,10591
73500,10594
47045,10595
86042,10596
36175,10597
41575,10598
63688,10601
54196,10603
63333,10604
61181,10605
41500,10606
63011,10607
32120,10701
40918,10703
47079,10704
26366,10705
54500,10706
57696,10707
76153,10708
45694,10709
51727,10710
34115,10801
54091,10803
67750,10804
53000,10805
46391,10901
36175,10910
36175,10911
73125,10913
36175,10914
36175,10915
63419,10916
86944,10917
56339,10918
54507,10919
51850,10920
61480,10921
46458,10922
53850,10923
46250,10924
45547,10925
81667,10926
28582,10927
55987,10928
106429,10930
52250,10931
36175,10932
36175,10933
32437,10940
50110,10941
44545,10950
29736,10952
36175,10953
59309,10954
61742,10956
55278,10958
64730,10960
58929,10962
50072,10963
30096,10964
51389,10965
91350,10968
50577,10969
52941,10970
42054,10973
52829,10974
36175,10975
24500,10976
36995,10977
36175,10979
46406,10980
56250,10983
81607,10984
36175,10985
36175,10986
65461,10987
53333,10988
78696,10989
40322,10990
32333,10992
30833,10993
78750,10994
140761,10996
36175,10998
58539,11001
47532,11003
70878,11004
41000,11005
52604,11010
39219,11020
58690,11021
58393,11023
93472,11024
73400,11030
46010,11040
36175,11042
60200,11050
25214,11096
66364,11101
68563,11102
70756,11103
56685,11104
65366,11105
58344,11106
105500,11109
104119,11201
31264,11203
25869,11204
54107,11205
41078,11206
21268,11207
24462,11208
54230,11209
42321,11210
92342,11211
15042,11212
31984,11213
34885,11214
91672,11215
59564,11216
94148,11217
57594,11218
29719,11219
36553,11220
48343,11221
85140,11222
23848,11223
14671,11224
47352,11225
41129,11226
35169,11228
32281,11229
26451,11230
65278,11231
53554,11232
35293,11233
44702,11234
30224,11235
34893,11236
64201,11237
78944,11238
21842,11239
36175,11351
24568,11354
25894,11355
34180,11356
51840,11357
46625,11358
36175,11359
55220,11360
62545,11361
52178,11362
59306,11363
46875,11364
46389,11365
40543,11366
38874,11367
32397,11368
34954,11369
39507,11370
36175,11371
46858,11372
35429,11373
47261,11374
58856,11375
45984,11377
46466,11378
45909,11379
57188,11385
46750,11411
36194,11412
49053,11413
49175,11414
58566,11415
41432,11416
34375,11417
44348,11418
45769,11419
39262,11420
39099,11421
50943,11422
45246,11423
36175,11424
36175,11425
58849,11426
39632,11427
34355,11428
38208,11429
36175,11430
40509,11432
24255,11433
37824,11434
55943,11435
48616,11436
36175,11451
69552,11501
110592,11507
75833,11509
53333,11510
52297,11514
24492,11516
37176,11518
39633,11520
83750,11530
39538,11542
46910,11545
42750,11547
50909,11548
36175,11549
42995,11550
55938,11552
37460,11553
35354,11554
36175,11556
53224,11557
42102,11558
55383,11559
42885,11560
67078,11561
48434,11563
58611,11565
73632,11566
122955,11568
36175,11569
48031,11570
45208,11572
43203,11575
71250,11576
66500,11577
55313,11579
47500,11580
53482,11581
46530,11590
53250,11596
56380,11598
23790,11691
33153,11692
41178,11693
50061,11694
53611,11697
43548,11701
82024,11702
50704,11703
59797,11704
61442,11705
47102,11706
69563,11709
47853,11710
56250,11713
40054,11714
70000,11715
54267,11716
38250,11717
80662,11718
38412,11719
48305,11720
100536,11721
36354,11722
61000,11724
46676,11725
38750,11726
53610,11727
43208,11729
72540,11730
49517,11731
42976,11732
61480,11733
48630,11735
59266,11738
72639,11739
31445,11740
59145,11741
59818,11742
69003,11743
64464,11746
62949,11747
51071,11749
55909,11751
49464,11752
82660,11753
44749,11754
46298,11755
64089,11756
48372,11757
50033,11758
41328,11762
41862,11763
54107,11764
58750,11765
66652,11766
55313,11767
54028,11768
47813,11769
36175,11770
71818,11771
40553,11772
53384,11776
66250,11777
58806,11778
43039,11779
47885,11780
54286,11782
86719,11783
39545,11784
55750,11786
50417,11787
53250,11788
46646,11789
65682,11790
71250,11791
55208,11792
52420,11793
36175,11794
69583,11795
36175,11796
47417,11797
43182,11798
44326,11801
44256,11803
24622,11804
39820,11901
74250,11930
36175,11931
80625,11932
38855,11933
60313,11934
66563,11935
53912,11937
51786,11939
53333,11940
36175,11941
55250,11942
48438,11944
40951,11946
36175,11947
36175,11948
44250,11949
57132,11950
50393,11951
50134,11952
46239,11953
78482,11954
61970,11955
64219,11956
58611,11957
36175,11958
39750,11959
36175,11960
40720,11961
75357,11962
53387,11963
36175,11964
36175,11965
56724,11967
67566,11968
36175,11970
47266,11971
36175,11972
36175,11973
93068,11975
103482,11976
75588,11977
56528,11978
62344,11980
36175,12007
36175,12008
44732,12009
31814,12010
26354,12015
33125,12017
50322,12018
58846,12019
49270,12020
33162,12022
58125,12023
36175,12024
32236,12025
54400,12027
41711,12028
81250,12029
36175,12031
26250,12032
44256,12033
25208,12035
36175,12036
41940,12037
36175,12040
36175,12041
45625,12042
37244,12043
71000,12045
36175,12046
43690,12047
34146,12051
40417,12052
71696,12053
47158,12054
61875,12056
18396,12057
36175,12058
70833,12059
56406,12060
52347,12061
49571,12062
36175,12063
69688,12064
55743,12065
42167,12066
42375,12067
44792,12068
32333,12069
31500,12070
48750,12071
34286,12072
53523,12074
53750,12075
32228,12076
49900,12077
28608,12078
43423,12083
60989,12084
36175,12085
36250,12086
36875,12087
36175,12089
35662,12090
29118,12092
22222,12093
65438,12094
30896,12095
43194,12106
36175,12108
53063,12110
36175,12115
15144,12116
43750,12117
39588,12118
34688,12120
41389,12121
33893,12122
36897,12123
36175,12124
38194,12125
36175,12130
36175,12131
36175,12132
36944,12134
39844,12136
36175,12137
39038,12138
43750,12139
46250,12140
30625,12143
52324,12144
51176,12147
51250,12148
26346,12149
36175,12150
79643,12151
36175,12153
53654,12154
27375,12155
36175,12156
33319,12157
41167,12158
42333,12159
43636,12160
36175,12161
36250,12164
36175,12165
35250,12166
27941,12167
54698,12168
42321,12169
47361,12170
36175,12172
43500,12173
36175,12174
45208,12175
34327,12176
36175,12177
36588,12180
35489,12182
43036,12183
43599,12184
27875,12185
68304,12186
51023,12187
47077,12188
35568,12189
24896,12190
56071,12192
53125,12193
40375,12194
36175,12195
49491,12196
38750,12197
42838,12198
26045,12202
42380,12203
49653,12204
47680,12205
24100,12206
18669,12207
42348,12208
43358,12209
39857,12210
50703,12211
36175,12222
45737,12302
38706,12303
32334,12304
32421,12305
42039,12306
12392,12307
38750,12308
61956,12309
37142,12401
39524,12404
36175,12405
13939,12406
37813,12407
67102,12409
44676,12410
36175,12411
36175,12412
24896,12413
28500,12414
30804,12416
36175,12417
68250,12418
68125,12419
98512,12420
75536,12421
36175,12422
38869,12423
53664,12424
61351,12427
35882,12428
36175,12429
46667,12430
74063,12431
25000,12432
36175,12433
36175,12434
36175,12435
36175,12436
36175,12438
36175,12439
59875,12440
36175,12441
18583,12442
64609,12443
36175,12444
38958,12446
36175,12448
37258,12449
36175,12450
58775,12451
20417,12452
36175,12453
36175,12454
20450,12455
36175,12456
36175,12457
25341,12458
35208,12459
25714,12460
36175,12461
48718,12463
36146,12464
36175,12465
36818,12466
40694,12468
41500,12469
47321,12470
78203,12471
36175,12472
37906,12473
36382,12474
36175,12475
31064,12477
21000,12480
52368,12481
40197,12482
36175,12483
46723,12484
36175,12485
71750,12486
53581,12487
23300,12489
36175,12490
33250,12491
35938,12492
36175,12493
68614,12494
36175,12495
35357,12496
35506,12498
33207,12501
59135,12502
39250,12503
36175,12504
57727,12507
45161,12508
36175,12512
33015,12513
43889,12514
36175,12515
36175,12516
36175,12517
50592,12518
49063,12520
36175,12521
34792,12522
41750,12523
51360,12524
45417,12525
50833,12526
36175,12527
42855,12528
49861,12529
36175,12530
41990,12531
58073,12533
34110,12534
43320,12538
63111,12540
41955,12542
30455,12543
48214,12545
46806,12546
57000,12547
52528,12548
29055,12549
37387,12550
40045,12553
41200,12561
71944,12563
51711,12564
21875,12565
43980,12566
41029,12567
56953,12569
49539,12570
43409,12571
41542,12572
36175,12574
88611,12575
36175,12577
53333,12578
55881,12580
47736,12581
36175,12582
39375,12583
54821,12585
52413,12586
37817,12589
44032,12590
51719,12592
20286,12594
29815,12601
51894,12603
36175,12604
28000,12701
62639,12719
36175,12720
33750,12721
36175,12722
42917,12723
36175,12724
41250,12725
47604,12726
36175,12729
36175,12732
36175,12733
28911,12734
36175,12736
64554,12737
31250,12738
43056,12740
36175,12741
36175,12742
36175,12743
35231,12745
70577,12746
26173,12747
35444,12748
36175,12749
106250,12750
35208,12751
37500,12752
17825,12754
34732,12758
21250,12759
41467,12760
36175,12762
18813,12763
33482,12764
93906,12765
26042,12766
31563,12767
36175,12768
34028,12769
36175,12770
32461,12771
76553,12775
33774,12776
47292,12777
41023,12778
17652,12779
36892,12780
36175,12781
37083,12783
36175,12784
33547,12785
36175,12786
36175,12787
63661,12788
27478,12789
47216,12790
80847,12791
36175,12792
31732,12801
31602,12803
41489,12804
31250,12808
42875,12809
29688,12810
36175,12811
36175,12812
30385,12814
38787,12815
31156,12816
32411,12817
36175,12819
36175,12821
31793,12822
78056,12823
63100,12824
31420,12827
43431,12828
37688,12831
33478,12832
48482,12833
39091,12834
26458,12835
34167,12836
36175,12837
41000,12838
39340,12839
43403,12841
21667,12842
18750,12843
36175,12844
33942,12845
50119,12846
24375,12847
36175,12849
49792,12850
27000,12851
40833,12852
26953,12853
36175,12855
36175,12856
20313,12857
36175,12858
36175,12859
71331,12860
31250,12861
36175,12862
36175,12863
36175,12864
34917,12865
53719,12866
29125,12870
40612,12871
36175,12872
31964,12873
73750,12874
43167,12878
32518,12883
37969,12884
31875,12885
34219,12886
31141,12887
33939,12901
63788,12903
16705,12910
36175,12911
38778,12912
28750,12913
20500,12914
26912,12916
40938,12917
36833,12918
31250,12919
30994,12920
52750,12921
36175,12922
18750,12923
36175,12924
23571,12926
40833,12927
25909,12928
40156,12929
27292,12930
32727,12932
36175,12933
23214,12934
31042,12935
49063,12936
29205,12937
57614,12939
53558,12941
36175,12942
26250,12943
36321,12944
36175,12945
40982,12946
48750,12950
2500,12952
29347,12953
27396,12955
17297,12956
21808,12957
31324,12958
39141,12959
35417,12960
16273,12961
44368,12962
36175,12964
38125,12965
31406,12966
29125,12967
17031,12969
42813,12970
33134,12972
32250,12973
26615,12974
30179,12975
43947,12976
36175,12977
36175,12978
32404,12979
35278,12980
35391,12981
34307,12983
36175,12985
30372,12986
59250,12987
34286,12989
35938,12992
33450,12993
28824,12996
44554,12997
43870,12998
36175,13020
35765,13021
36175,13024
59375,13026
42784,13027
24844,13028
33301,13029
50521,13030
42440,13031
35303,13032
40625,13033
41500,13034
35293,13035
45927,13036
30083,13037
43897,13039
30000,13040
49821,13041
27308,13042
47898,13044
29343,13045
36175,13051
27250,13052
35060,13053
57401,13054
36398,13057
28158,13060
57667,13061
36175,13062
53452,13063
63036,13064
53512,13066
52740,13068
31241,13069
39375,13071
32143,13072
37697,13073
25000,13074
24250,13076
38639,13077
65127,13078
35074,13080
73015,13081
33179,13082
48438,13083
35814,13084
36175,13087
41978,13088
53045,13090
39821,13092
35179,13101
61125,13102
23625,13103
39207,13104
30946,13108
49000,13110
36175,13111
51250,13112
36175,13113
43214,13114
44125,13115
34401,13116
15500,13117
29932,13118
40338,13120
36175,13122
36175,13123
42500,13124
33636,13126
38438,13131
43906,13132
36175,13134
31658,13135
27768,13136
36175,13138
34107,13140
40417,13141
34886,13142
30625,13143
31103,13144
34286,13145
27063,13146
34583,13147
30581,13148
43333,13152
46406,13153
41875,13155
44286,13156
27708,13157
28500,13158
40208,13159
47917,13160
36175,13162
20000,13163
51420,13164
33435,13165
39676,13166
42446,13167
19135,13202
27876,13203
31632,13204
20319,13205
38346,13206
40755,13207
30377,13208
37238,13209
20647,13210
41901,13211
38388,13212
52895,13214
42415,13215
44680,13219
38110,13224
36175,13290
36175,13301
38482,13302
53750,13303
42569,13304
36175,13305
25227,13308
28750,13309
37431,13310
35096,13312
26250,13313
31125,13314
50192,13315
19865,13316
36250,13317
50714,13318
32353,13319
37344,13320
44250,13321
47639,13322
36027,13323
26250,13324
27045,13325
46146,13326
25294,13327
36125,13328
26903,13329
36175,13331
28947,13332
36175,13333
17277,13334
38929,13335
36402,13337
39583,13338
30847,13339
33911,13340
36175,13341
41250,13342
42240,13343
20417,13345
34464,13346
39000,13348
28480,13350
36175,13352
36175,13353
39688,13354
36175,13355
26909,13357
36175,13360
33750,13361
36175,13362
36853,13363
30625,13364
31111,13365
37350,13367
31750,13368
54559,13402
